Username,Navigation_Path,Count
LM203152,General -> Branch Locations -> Tabular -> 903 Auditing - Ad Hoc -> Updated Loss Prevention Fuel Data -> Sheet 1 -> 903 Auditing - Ad Hoc -> Updated Loss Prevention Fuel Data -> Sheet 1,1
LN003218,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales,28
LN003218,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,5
LN003218,Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Management -> Inventory Finder Shortage Surplus -> Search By District -> Daily Sales -> Daily Sales -> Daily Sales,4
LN003218,Inventory Management -> Inventory Finder Shortage Surplus -> Search By District -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales,4
LN003218,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary,3
LN010535,General -> Branch Locations -> Tabular -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> General -> Branch Locations -> Map,1
LN010535,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> General -> Branch Locations -> Map -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Monthly Overview,1
LN010535,General -> Branch Locations -> Map -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Monthly Overview -> Branch Manager Customer 360 -> Customer Sales Report -> Customer Report,1
LN010535,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Monthly Overview -> Branch Manager Customer 360 -> Customer Sales Report -> Customer Report -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,1
LN010535,Branch Manager Customer 360 -> Customer Sales Report -> Customer Report -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Customer 360 Dashboard Light Dashboard -> Customer 360 Light -> Customer Summary,1
LN031675,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,73
LN031675,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,20
LN031675,Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,19
LN031675,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank,17
LN031675,Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank,4
LN056742,Inventory Management -> Historical Inventory -> Historical Inventory -> Inventory Management -> Historical Inventory -> Historical Inventory -> Inventory Management -> Historical Inventory -> Historical Inventory,33
LN056742,Historical Inventory -> Historical Inventory -> Historical Inventory -> Historical Inventory -> Historical Inventory -> Historical Inventory -> Historical Inventory -> Historical Inventory -> Historical Inventory,4
LN056742,Inventory Management -> Historical Inventory -> Historical Inventory -> Inventory Management -> Historical Inventory -> Historical Inventory -> Inventory Management -> Inventory Finder -> Search By District,2
LN056742,Inventory Management -> Historical Inventory -> Historical Inventory -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search by Distance,2
LN056742,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search by Distance -> Inventory Management -> Historical Inventory -> Historical Inventory,2
LN060290,Branch Operations -> Branch Summary -> Summary Dashboard -> Productivity -> Associate Productivity -> Summary -> Productivity -> Associate Productivity -> Sales/Hour,1
LN060290,Productivity -> Associate Productivity -> Summary -> Productivity -> Associate Productivity -> Sales/Hour -> Productivity -> Associate Productivity -> Overtime %,1
LN060290,Productivity -> Associate Productivity -> Sales/Hour -> Productivity -> Associate Productivity -> Overtime % -> Productivity -> Associate Productivity -> Active Net Headcount,1
LN060290,Productivity -> Associate Productivity -> Overtime % -> Productivity -> Associate Productivity -> Active Net Headcount -> Daily Sales -> Daily Sales -> Daily Sales,1
LN060290,Productivity -> Associate Productivity -> Active Net Headcount -> Daily Sales -> Daily Sales -> Daily Sales -> Productivity -> Associate Productivity -> Summary,1
LN201817,Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank,18
LN201817,Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business,13
LN201817,Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank,9
LN201817,Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business,8
LN201817,Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business,8
LO092498,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District,2
LP016056,Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank,7
LP016056,Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business,7
LP016056,Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business,6
LP016056,Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business,5
LP016056,Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Salesperson Performance -> Salesperson Current Book of Business -> Salesperson Book of Business -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank,4
LP041940,Fleet CSA -> Fleet CSA - Enterprise -> CSA Summary -> Safety and Compliance -> Driver Vehicle Inspection Report -> DVIR Compliance -> Safety and Compliance -> Driver Vehicle Inspection Report -> DVIR Compliance Tabular,1
LP041940,Safety and Compliance -> Driver Vehicle Inspection Report -> DVIR Compliance -> Safety and Compliance -> Driver Vehicle Inspection Report -> DVIR Compliance Tabular -> Safety and Compliance -> Driver Vehicle Inspection Report -> DVIR Compliance Tabular Detail,1
LP041940,Safety and Compliance -> Driver Vehicle Inspection Report -> DVIR Compliance Tabular -> Safety and Compliance -> Driver Vehicle Inspection Report -> DVIR Compliance Tabular Detail -> Safety and Compliance -> Driver Vehicle Inspection Report -> DVIR Compliance Comparison,1
LP041940,Safety and Compliance -> Driver Vehicle Inspection Report -> DVIR Compliance Tabular Detail -> Safety and Compliance -> Driver Vehicle Inspection Report -> DVIR Compliance Comparison -> Safety and Compliance -> Driver Vehicle Inspection Report -> DVIR Compliance Tabular Detail,1
LP087358,Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Branch Inventory Details -> Inventory Management -> Inventory Finder -> Search By District,1
LP087358,Inventory Levels -> Inventory Levels -> Branch Inventory Details -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Levels -> Inventory Levels -> Inventory Levels,1
LP087358,Inventory Management -> Inventory Finder -> Search By District -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Management -> Inventory Finder -> Search By District,1
LP087358,Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Levels -> Inventory Levels -> Inventory Levels,1
LP087358,Inventory Management -> Inventory Finder -> Search By District -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Branch Inventory Details,1
LP093508,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Daily Sales,6
LP093508,Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Tabular,6
LP093508,Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales -> Daily Sales,5
LP093508,Daily Sales -> Daily Sales -> Month End Sales -> Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Sales -> Daily Sales,4
LP093508,Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Levels,3
LR008652,Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank,19
LR008652,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,14
LR008652,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank,7
LR008652,Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,7
LR008652,Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,3
LR012512,Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> eDelivery ODC Summary -> Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> Order Detail Tabular -> Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> eDelivery ODC Summary,4
LR012512,Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> Branch Compliance Breakdown   -> Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> Order Detail Tabular -> Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> eDelivery ODC Summary,3
LR012512,Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> Order Detail Tabular -> Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> eDelivery ODC Summary -> Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> Order Detail Tabular,3
LR012512,Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> Order Detail Tabular -> Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> eDelivery ODC Summary -> Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> Branch Compliance Breakdown  ,3
LR012512,Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> eDelivery ODC Summary -> Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> Branch Compliance Breakdown   -> Fleet eDelivery ODC -> Fleet eDelivery ODC - Enterprise -> Order Detail Tabular,3
LR036189,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District,27
LR036189,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary,2
LR036189,Inventory Management -> Inventory Finder -> Search By District -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Levels -> Inventory Levels -> Inventory Levels,1
LR036189,Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary,1
LR036189,Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Levels -> Inventory Levels -> Branch Inventory Details,1
LR054738,Daily Sales -> Daily Units -> Daily Units Summary -> Daily Sales -> Daily Units -> Month to Date Units Comparison -> Daily Sales -> Daily Units -> Units Tabular,4
LR054738,Daily Sales -> Daily Units -> Top Units by Period -> Daily Sales -> Daily Units -> Month to Date Units Comparison -> Daily Sales -> Daily Units -> Units Tabular,4
LR054738,Daily Sales -> Daily Sales -> Tabular -> Daily Sales -> Daily Units -> Daily Units Summary -> Daily Sales -> Daily Units -> Units Tabular,3
LR054738,Inventory Management -> Inventory Finder Shortage Surplus -> Search By District -> Inventory Management -> Inventory Finder Shortage Surplus -> Summary -> Inventory Management -> Inventory Finder Shortage Surplus -> Search By District,3
LR054738,Branch Operations -> Branch Summary -> Summary Dashboard -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Inventory Levels -> Branch Inventory Details,3
LR055001,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Monthly Overview -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard,20
LR055001,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Monthly Overview,13
LR055001,Sales vs Plan -> Sales vs Plan -> Sales vs Plan Monthly Overview -> Sales vs Plan -> Sales vs Plan -> Sales vs Plan Dashboard -> Salesperson Performance -> Salesperson GP Rank -> Salesperson GP Rank,12
